# time=2.13623
x,y,u,v,p,magnitude
0.00007813,0.00007813,0.00000012,-0.00000009,0.00030791,0.00000015
0.00007813,0.00023437,0.00000011,-0.00000030,0.00030986,0.00000032
0.00007813,0.00039063,0.00000001,-0.00000041,0.00031845,0.00000041
0.00007813,0.00054688,-0.00000015,-0.00000026,0.00032991,0.00000030
0.00007813,0.00070312,-0.00000029,0.00000019,0.00034480,0.00000035
0.00007813,0.00085938,-0.00000046,0.00000096,0.00035951,0.00000107
0.00007813,0.00101563,-0.00000059,0.00000203,0.00037512,0.00000212
0.00007813,0.00117187,-0.00000074,0.00000339,0.00038854,0.00000347
0.00007813,0.00132813,-0.00000086,0.00000500,0.00040128,0.00000507
0.00007813,0.00148438,-0.00000099,0.00000686,0.00041055,0.00000693
0.00007813,0.00164062,-0.00000108,0.00000895,0.00041811,0.00000902
0.00007813,0.00179688,-0.00000120,0.00001125,0.00042134,0.00001132
0.00007813,0.00195312,-0.00000129,0.00001375,0.00042212,0.00001381
0.00007813,0.00210938,-0.00000139,0.00001645,0.00041790,0.00001651
0.00007813,0.00226562,-0.00000147,0.00001933,0.00041065,0.00001938
0.00007813,0.00242187,-0.00000157,0.00002238,0.00039784,0.00002244
0.00007813,0.00257813,-0.00000164,0.00002561,0.00038150,0.00002566
0.00007813,0.00273438,-0.00000174,0.00002900,0.00035910,0.00002906
0.00007813,0.00289062,-0.00000181,0.00003257,0.00033269,0.00003262
0.00007813,0.00304688,-0.00000191,0.00003630,0.00029972,0.00003635
0.00007813,0.00320313,-0.00000198,0.00004020,0.00026227,0.00004025
0.00007813,0.00335937,-0.00000207,0.00004427,0.00021776,0.00004432
0.00007813,0.00351563,-0.00000215,0.00004851,0.00016829,0.00004856
0.00007813,0.00367188,-0.00000225,0.00005292,0.00011123,0.00005297
0.00007813,0.00382812,-0.00000232,0.00005751,0.00004871,0.00005756
0.00007813,0.00398438,-0.00000243,0.00006228,-0.00002195,0.00006232
0.00007813,0.00414063,-0.00000251,0.00006723,-0.00009859,0.00006728
0.00007813,0.00429688,-0.00000262,0.00007237,-0.00018394,0.00007242
0.00007813,0.00445313,-0.00000270,0.00007771,-0.00027582,0.00007775
0.00007813,0.00460937,-0.00000282,0.00008324,-0.00037703,0.00008329
0.00007813,0.00476562,-0.00000291,0.00008899,-0.00048534,0.00008904
0.00007813,0.00492188,-0.00000304,0.00009495,-0.00060363,0.00009500
0.00007813,0.00507813,-0.00000314,0.00010115,-0.00072964,0.00010120
0.00007813,0.00523438,-0.00000328,0.00010758,-0.00086636,0.00010763
0.00007813,0.00539063,-0.00000340,0.00011427,-0.00101152,0.00011433
0.00007813,0.00554687,-0.00000356,0.00012125,-0.00116821,0.00012130
0.00007813,0.00570312,-0.00000370,0.00012852,-0.00133421,0.00012858
0.00007813,0.00585938,-0.00000389,0.00013613,-0.00151277,0.00013619
