# time=0.610352
x,y,u,v,p,magnitude
0.00007813,0.00007813,0.00000010,-0.00000007,-0.00048484,0.00000013
0.00007813,0.00023437,0.00000002,-0.00000017,-0.00048158,0.00000017
0.00007813,0.00039063,-0.00000012,-0.00000005,-0.00047241,0.00000013
0.00007813,0.00054688,-0.00000030,0.00000040,-0.00046236,0.00000050
0.00007813,0.00070312,-0.00000044,0.00000116,-0.00045083,0.00000124
0.00007813,0.00085938,-0.00000058,0.00000220,-0.00044179,0.00000228
0.00007813,0.00101563,-0.00000068,0.00000348,-0.00043362,0.00000355
0.00007813,0.00117187,-0.00000078,0.00000495,-0.00042951,0.00000501
0.00007813,0.00132813,-0.00000083,0.00000658,-0.00042732,0.00000663
0.00007813,0.00148438,-0.00000091,0.00000834,-0.00042985,0.00000839
0.00007813,0.00164062,-0.00000094,0.00001020,-0.00043473,0.00001025
0.00007813,0.00179688,-0.00000100,0.00001216,-0.00044460,0.00001220
0.00007813,0.00195312,-0.00000102,0.00001419,-0.00045698,0.00001423
0.00007813,0.00210938,-0.00000107,0.00001631,-0.00047450,0.00001634
0.00007813,0.00226562,-0.00000109,0.00001849,-0.00049464,0.00001852
0.00007813,0.00242187,-0.00000115,0.00002075,-0.00052003,0.00002078
0.00007813,0.00257813,-0.00000117,0.00002308,-0.00054817,0.00002311
0.00007813,0.00273438,-0.00000123,0.00002550,-0.00058174,0.00002553
0.00007813,0.00289062,-0.00000126,0.00002801,-0.00061825,0.00002804
0.00007813,0.00304688,-0.00000132,0.00003061,-0.00066044,0.00003064
0.00007813,0.00320313,-0.00000136,0.00003331,-0.00070585,0.00003334
0.00007813,0.00335937,-0.00000144,0.00003614,-0.00075727,0.00003616
0.00007813,0.00351563,-0.00000149,0.00003908,-0.00081228,0.00003911
0.00007813,0.00367188,-0.00000157,0.00004216,-0.00087372,0.00004219
0.00007813,0.00382812,-0.00000164,0.00004539,-0.00093920,0.00004542
0.00007813,0.00398438,-0.00000174,0.00004879,-0.00101165,0.00004882
0.00007813,0.00414063,-0.00000181,0.00005235,-0.00108870,0.00005239
0.00007813,0.00429688,-0.00000193,0.00005611,-0.00117334,0.00005615
0.00007813,0.00445313,-0.00000202,0.00006008,-0.00126325,0.00006012
0.00007813,0.00460937,-0.00000216,0.00006428,-0.00136153,0.00006431
