# time=0.915527
x,y,u,v,p,magnitude
0.00007813,0.00007813,0.00000011,-0.00000008,-0.00022969,0.00000013
0.00007813,0.00023437,0.00000005,-0.00000022,-0.00022710,0.00000023
0.00007813,0.00039063,-0.00000006,-0.00000019,-0.00021843,0.00000020
0.00007813,0.00054688,-0.00000023,0.00000012,-0.00020817,0.00000026
0.00007813,0.00070312,-0.00000037,0.00000074,-0.00019565,0.00000083
0.00007813,0.00085938,-0.00000052,0.00000164,-0.00018470,0.00000172
0.00007813,0.00101563,-0.00000062,0.00000280,-0.00017387,0.00000287
0.00007813,0.00117187,-0.00000074,0.00000417,-0.00016630,0.00000424
0.00007813,0.00132813,-0.00000081,0.00000574,-0.00016008,0.00000580
0.00007813,0.00148438,-0.00000090,0.00000747,-0.00015802,0.00000753
0.00007813,0.00164062,-0.00000095,0.00000935,-0.00015793,0.00000940
0.00007813,0.00179688,-0.00000103,0.00001135,-0.00016246,0.00001140
0.00007813,0.00195312,-0.00000107,0.00001346,-0.00016930,0.00001351
0.00007813,0.00210938,-0.00000113,0.00001568,-0.00018104,0.00001573
0.00007813,0.00226562,-0.00000117,0.00001800,-0.00019530,0.00001804
0.00007813,0.00242187,-0.00000123,0.00002042,-0.00021466,0.00002045
0.00007813,0.00257813,-0.00000126,0.00002293,-0.00023673,0.00002296
0.00007813,0.00273438,-0.00000133,0.00002554,-0.00026410,0.00002557
0.00007813,0.00289062,-0.00000136,0.00002825,-0.00029438,0.00002828
0.00007813,0.00304688,-0.00000143,0.00003106,-0.00033020,0.00003110
0.00007813,0.00320313,-0.00000148,0.00003400,-0.00036919,0.00003403
0.00007813,0.00335937,-0.00000156,0.00003705,-0.00041404,0.00003708
0.00007813,0.00351563,-0.00000161,0.00004024,-0.00046238,0.00004027
0.00007813,0.00367188,-0.00000170,0.00004357,-0.00051697,0.00004361
0.00007813,0.00382812,-0.00000177,0.00004706,-0.00057546,0.00004709
0.00007813,0.00398438,-0.00000187,0.00005072,-0.00064068,0.00005075
0.00007813,0.00414063,-0.00000195,0.00005456,-0.00071031,0.00005459
0.00007813,0.00429688,-0.00000207,0.00005859,-0.00078726,0.00005863
0.00007813,0.00445313,-0.00000217,0.00006285,-0.00086924,0.00006289
0.00007813,0.00460937,-0.00000231,0.00006734,-0.00095925,0.00006738
0.00007813,0.00476562,-0.00000242,0.00007209,-0.00105503,0.00007213
0.00007813,0.00492188,-0.00000259,0.00007712,-0.00115972,0.00007717
0.00007813,0.00507813,-0.00000273,0.00008246,-0.00127110,0.00008251
0.00007813,0.00523438,-0.00000293,0.00008814,-0.00139246,0.00008819
0.00007813,0.00539063,-0.00000311,0.00009420,-0.00152167,0.00009425
0.00007813,0.00554687,-0.00000334,0.00010068,-0.00166221,0.00010073
0.00007813,0.00570312,-0.00000357,0.00010761,-0.00181208,0.00010767
0.00007813,0.00585938,-0.00000386,0.00011507,-0.00197503,0.00011513
0.00007813,0.00601563,-0.00000415,0.00012311,-0.00214930,0.00012318
0.00007813,0.00617188,-0.00000452,0.00013180,-0.00233900,0.00013187
0.00007813,0.00632813,-0.00000489,0.00014123,-0.00254271,0.00014131
0.00007813,0.00648438,-0.00000536,0.00015150,-0.00276510,0.00015159
0.00007813,0.00664062,-0.00000585,0.00016273,-0.00300533,0.00016283
0.00007813,0.00679687,-0.00000646,0.00017506,-0.00326889,0.00017518
0.00007813,0.00695313,-0.00000712,0.00018867,-0.00355586,0.00018880
0.00007813,0.00710938,-0.00000794,0.00020375,-0.00387302,0.00020391
0.00007813,0.00726563,-0.00000885,0.00022056,-0.00422199,0.00022074
0.00007813,0.00742188,-0.00000998,0.00023942,-0.00461169,0.00023963
0.00007813,0.00757812,-0.00001130,0.00026072,-0.00504646,0.00026096
0.00007813,0.00773437,-0.00001294,0.00028497,-0.00553898,0.00028527
0.00007813,0.00789063,-0.00001493,0.00031286,-0.00609876,0.00031322
0.00007813,0.00804688,-0.00001750,0.00034532,-0.00674596,0.00034576
0.00007813,0.00820313,-0.00002077,0.00038360,-0.00750100,0.00038416
0.00007813,0.00835938,-0.00002515,0.00042955,-0.00840077,0.00043029
0.00007813,0.00851563,-0.00003109,0.00048582,-0.00949198,0.00048682
0.00007813,0.00867188,-0.00003949,0.00055643,-0.01085492,0.00055783
0.00007813,0.00882813,-0.00005165,0.00064760,-0.01261082,0.00064965
0.00007813,0.00898438,-0.00006991,0.00076918,-0.01497491,0.00077235
0.00007813,0.00914062,-0.00009794,0.00093705,-0.01832585,0.00094216
0.00007813,0.00929687,-0.00014099,0.00117601,-0.02339834,0.00118443
0.00007813,0.00945312,-0.00020172,0.00151875,-0.03167037,0.00153209
0.00007813,0.00960937,-0.00025443,0.00197493,-0.04626638,0.00199125
0.00007813,0.00976562,-0.00011125,0.00234063,-0.07365864,0.00234327
0.00007813,0.00992188,0.00122596,0.00122596,-0.12796967,0.00173377
0.00023437,0.00007813,0.00000025,-0.00000005,-0.00023399,0.00000025
0.00023437,0.00023437,-0.00000001,0.00000005,-0.00023009,0.00000005
0.00023437,0.00039063,-0.00000057,0.00000061,-0.00022399,0.00000084
0.00023437,0.00054688,-0.00000123,0.00000183,-0.00021466,0.00000220
0.00023437,0.00070312,-0.00000188,0.00000375,-0.00020585,0.00000419
0.00023437,0.00085938,-0.00000248,0.00000635,-0.00019612,0.00000681
0.00023437,0.00101563,-0.00000302,0.00000958,-0.00018883,0.00001004
0.00023437,0.00117187,-0.00000349,0.00001337,-0.00018214,0.00001382
0.00023437,0.00132813,-0.00000390,0.00001766,-0.00017905,0.00001809
0.00023437,0.00148438,-0.00000426,0.00002240,-0.00017744,0.00002280
0.00023437,0.00164062,-0.00000458,0.00002753,-0.00018010,0.00002791
0.00023437,0.00179688,-0.00000486,0.00003301,-0.00018476,0.00003337
0.00023437,0.00195312,-0.00000512,0.00003881,-0.00019411,0.00003914
0.00023437,0.00210938,-0.00000537,0.00004490,-0.00020579,0.00004522
0.00023437,0.00226562,-0.00000560,0.00005127,-0.00022244,0.00005158
0.00023437,0.00242187,-0.00000583,0.00005792,-0.00024168,0.00005821
0.00023437,0.00257813,-0.00000606,0.00006484,-0.00026613,0.00006512
0.00023437,0.00273438,-0.00000631,0.00007203,-0.00029340,0.00007230
0.00023437,0.00289062,-0.00000655,0.00007951,-0.00032615,0.00007978
0.00023437,0.00304688,-0.00000682,0.00008729,-0.00036198,0.00008756
0.00023437,0.00320313,-0.00000710,0.00009540,-0.00040361,0.00009566
0.00023437,0.00335937,-0.00000741,0.00010384,-0.00044863,0.00010411
0.00023437,0.00351563,-0.00000774,0.00011266,-0.00049983,0.00011292
0.00023437,0.00367188,-0.00000809,0.00012187,-0.00055481,0.00012214
0.00023437,0.00382812,-0.00000848,0.00013151,-0.00061643,0.00013178
0.00023437,0.00398438,-0.00000890,0.00014161,-0.00068231,0.00014189
0.00023437,0.00414063,-0.00000935,0.00015222,-0.00075541,0.00015251
0.00023437,0.00429688,-0.00000984,0.00016338,-0.00083335,0.00016368
0.00023437,0.00445313,-0.00001037,0.00017513,-0.00091920,0.00017544
0.00023437,0.00460937,-0.00001096,0.00018753,-0.00101061,0.00018785
0.00023437,0.00476562,-0.00001159,0.00020063,-0.00111075,0.00020096
0.00023437,0.00492188,-0.00001229,0.00021450,-0.00121735,0.00021485
0.00023437,0.00507813,-0.00001306,0.00022922,-0.00133371,0.00022959
0.00023437,0.00523438,-0.00001390,0.00024486,-0.00145763,0.00024525
0.00023437,0.00539063,-0.00001483,0.00026151,-0.00159260,0.00026193
0.00023437,0.00554687,-0.00001586,0.00027930,-0.00173653,0.00027975
0.00023437,0.00570312,-0.00001700,0.00029833,-0.00189317,0.00029881
0.00023437,0.00585938,-0.00001828,0.00031875,-0.00206062,0.00031927
0.00023437,0.00601563,-0.00001971,0.00034072,-0.00224296,0.00034129
0.00023437,0.00617188,-0.00002132,0.00036442,-0.00243861,0.00036504
0.00023437,0.00632813,-0.00002314,0.00039007,-0.00265212,0.00039076
0.00023437,0.00648438,-0.00002521,0.00041793,-0.00288241,0.00041869
